Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Number of maternal deaths,SH.MMR.DTHS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,178000,179000,180000,178000,179000,179000,179000,181000,182000,181000,183000,180000,180000,181000,181000,179000,179000,179000,178000,178000,173000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72,71,71,69,68,67,77,65,77,77,74,72,70,68,67,57,56,54,55,54,54,..,..,..
Number of maternal deaths,SH.MMR.DTHS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110,100,100,100,100,110,120,120,110,110,110,110,110,120,130,130,140,140,150,140,140,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,480,480,500,510,510,500,500,520,510,500,500,480,480,500,460,450,430,420,430,410,400,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,22,21,21,25,23,22,23,23,25,24,22,20,19,17,18,14,14,14,13,14,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54,52,51,50,47,47,36,44,43,43,42,40,38,37,34,34,39,37,37,34,34,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3500,3400,3200,3200,3200,3100,2900,2800,2900,2800,2800,2700,2700,2700,2600,2600,2300,2400,2400,2200,2400,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,620,580,580,590,570,600,540,540,540,500,490,480,480,440,440,440,430,390,400,390,360,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3400,3300,3200,3200,3200,3100,3000,2900,2900,3000,3000,3100,2800,2900,2800,2900,2800,2600,2600,2500,2600,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,680,640,610,610,560,560,510,500,500,480,480,480,480,470,470,460,420,440,410,450,460,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38,36,33,32,31,31,30,29,25,25,24,23,22,21,21,21,20,20,19,19,18,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1100,1100,1000,980,1100,960,910,970,1000,1100,1100,1200,1000,1100,1000,1100,1100,950,970,950,950,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,152000,150000,151000,149000,147000,146000,143000,143000,142000,141000,138000,136000,131000,128000,126000,124000,120000,119000,117000,116000,116000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2400,2300,2300,2200,2100,2000,1900,1900,1900,1900,1800,1700,1700,1600,1600,1700,1600,1600,1600,1600,1700,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180,170,170,170,160,170,170,170,180,160,160,150,140,140,140,140,130,140,140,140,160,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,13,14,14,13,14,..,..,..
Number of maternal deaths,SH.MMR.DTHS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Number of maternal deaths,SH.MMR.DTHS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,444000,437000,422000,409000,403000,393000,375000,372000,369000,362000,350000,341000,331000,326000,318000,311000,306000,302000,298000,294000,284000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110000,107000,94000,89000,85000,79000,68000,63000,59000,56000,48000,45000,42000,40000,34000,32000,30000,29000,28000,27000,24000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14000,13000,13000,13000,13000,13000,12000,12000,13000,12000,11000,12000,10000,9500,9400,9300,9100,9000,8300,7200,7800,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,470,460,450,440,420,340,350,350,420,480,420,360,330,360,330,320,310,290,260,270,270,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000,1000,1000,1100,1100,1100,1200,1200,1300,1300,1200,1300,1300,1300,1200,1200,990,890,830,850,900,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,5,5,5,5,5,5,5,6,5,5,5,5,4,4,4,3,3,3,3,3,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,9,8,7,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54,52,50,48,44,43,41,40,39,40,38,37,36,35,32,31,29,29,21,20,19,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42,43,42,42,41,41,46,41,43,43,37,34,35,36,39,39,37,37,31,32,33,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,97,91,87,83,79,74,69,68,65,62,59,56,54,52,49,48,46,46,36,36,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,96,95,95,93,94,93,100,99,100,92,93,94,86,95,100,100,100,100,100,100,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140,120,120,110,100,100,96,94,93,84,72,63,55,50,52,50,54,52,55,57,57,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6900,7200,7000,6900,6800,6900,7000,7200,7100,6900,7000,6900,6900,7400,7300,7000,7400,7100,7500,7300,7700,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,760,690,720,450,470,430,450,470,480,440,410,380,350,320,290,370,370,370,370,370,370,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91,82,80,62,58,54,49,47,42,39,37,44,42,31,28,26,24,22,21,19,24,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,4,4,4,5,5,5,5,6,6,6,5,5,4,5,4,4,4,4,4,4,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93,93,92,93,98,99,97,110,110,100,110,100,100,110,100,100,88,87,91,79,81,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000,1000,920,880,810,760,720,640,630,570,480,460,410,390,310,310,280,270,270,250,210,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19000,18000,18000,15000,16000,15000,15000,14000,14000,13000,12000,12000,11000,11000,10000,10000,9500,9200,8200,7900,8100,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10000,10000,10000,9600,9700,9300,9100,9200,9000,8700,8500,8400,7900,8000,7900,7900,7900,7800,7800,7700,8400,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9600,9400,9200,8800,8900,8600,8400,8400,8200,7900,7600,7500,7100,7100,7000,7100,6900,6700,6700,6700,7100,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10000,10000,10000,9600,9600,9300,9100,9100,9000,8600,8400,8300,7900,7900,7800,7900,7800,7800,7700,7700,8400,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,6,6,7,7,6,6,6,5,5,5,5,5,4,5,5,5,5,4,4,3,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,181000,178000,177000,172000,168000,166000,161000,161000,159000,155000,151000,148000,141000,138000,136000,133000,129000,127000,123000,122000,120000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28,24,22,22,21,21,17,17,16,16,16,18,18,19,21,23,21,20,18,18,18,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,320,340,350,360,320,320,370,410,520,640,600,610,580,510,470,440,400,380,360,380,330,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,980,960,990,1100,900,900,940,970,950,970,970,1000,1000,1000,1200,1100,1000,1100,1100,1100,1100,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62,68,69,66,65,69,73,78,75,82,88,99,85,91,90,93,95,85,86,89,88,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,2,2,2,2,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,444000,437000,422000,408000,402000,392000,375000,372000,368000,361000,349000,340000,330000,325000,318000,310000,305000,301000,297000,293000,283000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,125000,124000,125000,122000,121000,120000,117000,116000,114000,112000,111000,110000,107000,105000,103000,102000,99000,98000,96000,95000,96000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,280000,276000,261000,253000,246000,238000,225000,223000,221000,217000,209000,201000,196000,194000,189000,183000,182000,180000,180000,178000,167000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4300,4200,4300,4300,4200,4100,3900,3900,4000,3900,3900,3800,3700,3600,3700,3900,3700,3600,3600,3500,3500,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2900,2800,2600,2400,2200,2000,1900,2100,2500,2800,3100,3000,3000,2900,2700,2700,2600,2300,2400,2300,2500,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210,180,180,150,150,150,150,130,150,140,120,120,120,120,120,120,120,110,110,110,110,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3900,3800,3500,3400,3400,3500,3600,3800,4000,3900,4000,4100,4200,4200,4100,4000,3900,3800,3800,3700,3900,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,700,680,700,720,720,730,750,750,770,730,740,730,740,710,730,710,680,650,670,640,700,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,9,9,9,8,8,8,8,8,6,7,7,7,7,7,6,7,6,11,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1300,1300,1300,1200,1200,1200,1200,1300,1300,1200,1200,1100,1100,1100,1100,1100,1000,1100,1100,1100,1200,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..
